eft_id,description
68103,TRF FROM  Indiaforensic SERVICES
68104,TRF FROM  Indiaforensic SERVICES
68105,FDRL/INTERNAL FUND TRANSFE
68106,FDRL/INTERNAL FUND TRANSFE
68107,FDRL/INTERNAL FUND TRANSFE
68108,BEAT CSH PKP DEL GURG 520
68109,NEFT/BDBLH17319001329/PAW
68110,NEFT/IOBAN17319445944/VIG
68111,Indiaforensic SERVICES INDIA PVT
68112,RTGS/BARBH17319792664/MAK
68113,RTGS/HDFCH17319040897/PAY
68114,RTGS/HDFCH17319042259/PAY
68115,FDRL/REAL TIME GROSS SETTL
68116,FDRL/REAL TIME GROSS SETTL
68117,FDRL/REAL TIME GROSS SETTL
68118,FDRL/REAL TIME GROSS SETTL
68119,FDRL/REAL TIME GROSS SETTL
68120,FDRL/INTERNAL FUND TRANSFE
68121,FDRL/INTERNAL FUND TRANSFE
68122,Indiaforensic SERVICES  INDIA  P
68123,CHQ DEP/956150/OWDEL1/CNR
68124,NEFT/20340346481DC/ARTHAS
68125,CASHDEP/VIKASMARG/TP
68126,FDRL/REAL TIME GROSS SETTL
68127,IMPS-731915164102
68128,RTGS/BARBH17319430819/MAK
68129,NEFT/KKBK173191934597/Acc
68130,RTGS/IDFBH17319300753/ART
68131,RTGS/IDFBH17319300738/ART
68132,FDRL/INTERNAL FUND TRANSFE
68133,FDRL/NATIONAL ELECTRONIC F
68134,FDRL/NATIONAL ELECTRONIC F
68135,FDRL/NATIONAL ELECTRONIC F
68136,FDRL/NATIONAL ELECTRONIC F
68137,FDRL/NATIONAL ELECTRONIC F
68138,FDRL/NATIONAL ELECTRONIC F
68139,FDRL/NATIONAL ELECTRONIC F
68140,FDRL/NATIONAL ELECTRONIC F
68141,FDRL/NATIONAL ELECTRONIC F
68142,NEFT/N319170411059709/PAY
68143,NEFT/N319170411059733/PAY
68144,TRF FRM  Indiaforensic SERVICES
68145,TRF FRM  Indiaforensic SERVICES
68146,FDRL/INTERNAL FUND TRANSFE
68147,FDRL/INTERNAL FUND TRANSFE
68148,TRF FROM  Indiaforensic SERVICES
68149,TRF FROM  Indiaforensic SERVICES
68150,FDRL/INTERNAL FUND TRANSFE
68151,FDRL/INTERNAL FUND TRANSFE
68152,BEAT CSH PKP DEL GURG 520
68153,FDRL/REAL TIME GROSS SETTL
68154,FDRL/REAL TIME GROSS SETTL
68155,CASHDEP/SILVASSA/
68156,RTGS/HDFCH17320139462/PAY
68157,RTGS/HDFCH17320139445/PAY
68158,FDRL/REAL TIME GROSS SETTL
68159,FDRL/REAL TIME GROSS SETTL
68160,FDRL/REAL TIME GROSS SETTL
68161,FDRL/REAL TIME GROSS SETTL
68162,FDRL/REAL TIME GROSS SETTL
68163,FDRL/INTERNAL FUND TRANSFE
68164,Indiaforensic SERVICES INDIA PVT
68165,NEFT/N320170411621512/TEC
68166,NEFT/20341442991DC/ARTHAS
68167,NEFT/BDBLH17320011015/PAW
68168,Indiaforensic SERVICES INDIA PVT
68169,NEFT/N320170411818124/PAY
68170,NEFT/N320170411818105/PAY
68171,NEFT/KKBK173202103784/Acc
68172,FDRL/INTERNAL FUND TRANSFE
68173,FDRL/INTERNAL FUND TRANSFE
68174,BEAT CSH PKP DEL GURG 520
68175,FDRL/INTERNAL FUND TRANSFE
68176,FDRL/INTERNAL FUND TRANSFE
68177,RTGS/ICICH17321285407/EKO
68178,IMPS-732112415262
68179,RTGS/HDFCH17321244959/PAY
68180,RTGS/HDFCH17321246456/PAY
68181,FDRL/REAL TIME GROSS SETTL
68182,FDRL/REAL TIME GROSS SETTL
68183,FDRL/REAL TIME GROSS SETTL
68184,FDRL/REAL TIME GROSS SETTL
68185,FDRL/REAL TIME GROSS SETTL
68186,FDRL/REAL TIME GROSS SETTL
68187,IMPS-732113416665
68188,RTGS/BARBH17321681970/MAK
68189,FDRL/INTERNAL FUND TRANSFE
68190,FDRL/INTERNAL FUND TRANSFE
68191,NEFT/20342570521DC/ARTHAS
68192,FDRL/REAL TIME GROSS SETTL
68193,FDRL/INTERNAL FUND TRANSFE
68194,FDRL/INTERNAL FUND TRANSFE
68195,FDRL/INTERNAL FUND TRANSFE
68196,FDRL/INTERNAL FUND TRANSFE
68197,NEFT/KKBK173212219810/Acc
68198,"Indiaforensic USA, INC./USD/1954"
68199,IRTT00701729147
68200,NEFT/N321170412464914/PAY
68201,NEFT/N321170412454947/PAY
68202,NEFT/N321170412562384/PAY
68203,FDRL/INTERNAL FUND TRANSFE
68204,FDRL/INTERNAL FUND TRANSFE
68205,NEFT/FDRL656259969/Indiaforensic
68206,NEFT/FDRL656260414/Indiaforensic
68207,NEFT/FDRL656260415/Indiaforensic
68208,NEFT/FDRL656260416/Indiaforensic
68209,NEFT/FDRL656260418/Indiaforensic
68210,FDRL/INTERNAL FUND TRANSFE
68211,FDRL/INTERNAL FUND TRANSFE
68212,NEFT/FDRL656260048/Indiaforensic
68213,NEFT/FDRL656260049/Indiaforensic
68214,NEFT/FDRL656260417/Indiaforensic
68215,FDRL/INTERNAL FUND TRANSFE
68216,TRF FROM  Indiaforensic SERVICES
68217,BEAT CSH PKP DEL GURG 520
68218,NEFT/20343192111DC/ARTHAS
68219,FDRL/REAL TIME GROSS SETTL
68220,FDRL/REAL TIME GROSS SETTL
68221,FDRL/REAL TIME GROSS SETTL
68222,RTGS/HDFCH17322320615/PAY
68223,RTGS/HDFCH17322324554/PAY
68224,RTGS/BARBH17322548375/MAK
68225,FDRL/INTERNAL FUND TRANSFE
68226,FDRL/INTERNAL FUND TRANSFE
68227,FDRL/INTERNAL FUND TRANSFE
68228,FDRL/INTERNAL FUND TRANSFE
68229,NEFT/N322170413091159/PAY
68230,NEFT/N322170413093683/PAY
68231,NEFT/FDRL656260277/Indiaforensic
68232,NEFT/FDRL656260303/Indiaforensic
68233,NEFT/FDRL656259970/Indiaforensic
68234,NEFT/FDRL656260046/Indiaforensic
68235,NEFT/FDRL656260047/Indiaforensic
68236,FDRL/INTERNAL FUND TRANSFE
68237,FDRL/INTERNAL FUND TRANSFE
68238,TRF FROM  Indiaforensic SERVICES
68239,TRF FROM  Indiaforensic SERVICES
68240,TRF FROM  Indiaforensic SERVICES
68241,FDRL/INTERNAL FUND TRANSFE
68242,FDRL/INTERNAL FUND TRANSFE
68243,BEAT CSH PKP DEL GURG 520
68244,Indiaforensic SERVICES INDIA PVT
68245,RTGS/BARBH17324701749/MAK
68246,RTGS/HDFCH17324413121/PAY
68247,RTGS/HDFCH17324413126/PAY
68248,FDRL/REAL TIME GROSS SETTL
68249,FDRL/REAL TIME GROSS SETTL
68250,FDRL/REAL TIME GROSS SETTL
68251,FDRL/INTERNAL FUND TRANSFE
68252,FDRL/INTERNAL FUND TRANSFE
68253,CASHDEP/VIKASMARG/TP
68254,TRF FROM  Indiaforensic SERVICES
68255,TRF FROM  Indiaforensic SERVICES
68256,FDRL/INTERNAL FUND TRANSFE
68257,FDRL/INTERNAL FUND TRANSFE
68258,IMPS-732415084978
68259,Indiaforensic SERVICES INDIA PVT
68260,NEFT/FDRL656259971/Indiaforensic
68261,NEFT/FDRL656260043/Indiaforensic
68262,NEFT/FDRL656260044/Indiaforensic
68263,NEFT/FDRL656260045/Indiaforensic
68264,NEFT/FDRL656260361/Indiaforensic
68265,NEFT/KKBK173242561761/Acc
68266,TRF FROM  Indiaforensic SERVICES
68267,TRF FROM  Indiaforensic SERVICES
68268,FDRL/INTERNAL FUND TRANSFE
68269,FDRL/INTERNAL FUND TRANSFE
68270,FDRL/INTERNAL FUND TRANSFE
68271,FDRL/INTERNAL FUND TRANSFE
68272,FDRL/INTERNAL FUND TRANSFE
68273,BEAT CSH PKP DEL GURG 520
68274,FDRL/INTERNAL FUND TRANSFE
68275,RTGS/BARBH17325479987/MAK
68276,NEFT/N325170414132289/PAY
68277,NEFT/N325170414122146/PAY
68278,NEFT/N325170414176928/PAY
68279,FDRL/REAL TIME GROSS SETTL
68280,FDRL/REAL TIME GROSS SETTL
68281,FDRL/REAL TIME GROSS SETTL
68282,RTGS/HDFCH17325525066/PAY
68283,RTGS/HDFCH17325525094/PAY
68284,FDRL/REAL TIME GROSS SETTL
68285,FDRL/REAL TIME GROSS SETTL
68286,FDRL/INTERNAL FUND TRANSFE
68287,FDRL/INTERNAL FUND TRANSFE
68288,RTGS/IDFBH17325300630/ART
68289,RTGS/IDFBH17325300632/ART
68290,RTGS/IDFBH17325300633/ART
68291,FDRL/REAL TIME GROSS SETTL
68292,FDRL/REAL TIME GROSS SETTL
68293,FDRL/INTERNAL FUND TRANSFE
68294,NEFT/KKBK173252619918/Acc
68295,NEFT/N325170414478212/PAY
68296,NEFT/N325170414485391/PAY
68297,Indiaforensic SERVICES INDIA PVT
68298,TRF FROM  Indiaforensic SERVICES
68299,FDRL/INTERNAL FUND TRANSFE
68300,FDRL/INTERNAL FUND TRANSFE
68301,FDRL/INTERNAL FUND TRANSFE
68302,TRF FROM  Indiaforensic SERVICES
68303,BEAT CSH PKP DEL GURG 520
68304,RTGS/HDFCH17326601076/PAY
68305,RTGS/HDFCH17326602900/PAY
68306,FDRL/REAL TIME GROSS SETTL
68307,FDRL/REAL TIME GROSS SETTL
68308,FDRL/REAL TIME GROSS SETTL
68309,FDRL/REAL TIME GROSS SETTL
68310,FDRL/REAL TIME GROSS SETTL
68311,CASHDEP/VIKASMARG/TP
68312,RTGS/BARBH17326991706/MAK
68313,Indiaforensic SERVICES INDIA PVT
68314,CASHDEP/INDORE/
68315,NEFT/IDFBH17326765103/ART
68316,NEFT/IDFBH17326765082/ART
68317,NEFT/KKBK173262784464/Acc
68318,NEFT/N326170415259230/PAY
68319,NEFT/N326170415257981/PAY
68320,FDRL/INTERNAL FUND TRANSFE
68321,FDRL/INTERNAL FUND TRANSFE
68322,FDRL/INTERNAL FUND TRANSFE
68323,FDRL/INTERNAL FUND TRANSFE
68324,FDRL/INTERNAL FUND TRANSFE
68325,TRF FROM  Indiaforensic SERVICES
68326,BEAT CSH PKP DEL GURG 520
68327,RTGS/HDFCH17327685536/PAY
68328,RTGS/HDFCH17327685534/PAY
68329,FDRL/INTERNAL FUND TRANSFE
68330,FDRL/INTERNAL FUND TRANSFE
68331,FDRL/INTERNAL FUND TRANSFE
68332,FDRL/INTERNAL FUND TRANSFE
68333,FDRL/INTERNAL FUND TRANSFE
68334,FDRL/INTERNAL FUND TRANSFE
68335,FDRL/INTERNAL FUND TRANSFE
68336,FDRL/INTERNAL FUND TRANSFE
68337,FDRL/INTERNAL FUND TRANSFE
68338,NEFT/IDFBH17327769842/FUN
68339,RTGS/BARBH17327744050/MAK
68340,IRTT00701729676
68341,"Indiaforensic USA, INC./USD/4998"
68342,MASTERCARD ASIA/PACIFIC P
68343,IRTT00701729717
68344,FDRL/REAL TIME GROSS SETTL
68345,FUND TRF FROM  Indiaforensic ONL
68346,FDRL/REAL TIME GROSS SETTL
68347,FDRL/REAL TIME GROSS SETTL
68348,FDRL/INTERNAL FUND TRANSFE
68349,Indiaforensic SERVICES INDIA PVT
68350,NEFT/N327170415905596/PAY
68351,NEFT/N327170415905581/PAY
68352,NEFT/KKBK173272903748/Acc
68353,FUND TRF FROM  Indiaforensic ONL
68354,FUND TRF FROM  Indiaforensic ONL
68355,FUND TRF FROM  Indiaforensic ONL
68356,TRF FROM  Indiaforensic SERVICES
68357,TRF TO  Indiaforensic SERVICES I
68358,FDRL/INTERNAL FUND TRANSFE
68359,FDRL/INTERNAL FUND TRANSFE
68360,FDRL/INTERNAL FUND TRANSFE
68361,FDRL/INTERNAL FUND TRANSFE
68362,NEFT/FDRL656259978/Indiaforensic
68363,NEFT/FDRL656260274/Indiaforensic
68364,NEFT/FDRL656260306/Indiaforensic
68365,BEAT CSH PKP DEL GURG 550
68366,RTGS/ICICH17328252111/EKO
68367,RTGS/HDFCH17328775308/PAY
68368,RTGS/HDFCH17328775344/PAY
68369,FDRL/REAL TIME GROSS SETTL
68370,FDRL/REAL TIME GROSS SETTL
68371,FDRL/REAL TIME GROSS SETTL
68372,FDRL/INTERNAL FUND TRANSFE
68373,FDRL/INTERNAL FUND TRANSFE
68374,FDRL/INTERNAL FUND TRANSFE
68375,FDRL/REAL TIME GROSS SETTL
68376,NEFT/20348423801DC/ARTHAS
68377,CASHDEP/SILVASSA/
68378,FUND TRF FROM  Indiaforensic ONL
68379,NEFT/IOBAN17328670101/VIG
68380,FDRL/REAL TIME GROSS SETTL
68381,FDRL/INTERNAL FUND TRANSFE
68382,RTGS/BARBH17328568342/MAK
68383,Indiaforensic SERVICES INDIA PVT
68384,FDRL/INTERNAL FUND TRANSFE
68385,NEFT/N328170416585707/PAY
68386,NEFT/N328170416582848/PAY
68387,NEFT/N328170416576884/PAY
68388,NEFT/KKBK173283038610/Acc
68389,NEFT/FDRL656260388/Indiaforensic
68390,FDRL/INTERNAL FUND TRANSFE
68391,FDRL/INTERNAL FUND TRANSFE
68392,FDRL/INTERNAL FUND TRANSFE
68393,NEFT/FDRL656260033/Indiaforensic
68394,NEFT/FDRL656260029/Indiaforensic
68395,NEFT/FDRL656260032/Indiaforensic
68396,NEFT/20349000291DC/SARVAT
68397,TRF FRM  Indiaforensic SERVICES
68398,TRF FRM  Indiaforensic SERVICES
68399,FDRL/INTERNAL FUND TRANSFE
68400,FDRL/INTERNAL FUND TRANSFE
68401,FDRL/INTERNAL FUND TRANSFE
68402,BEAT CSH PKP DEL GURG 550
68403,IB:TPFT0049606801 4090004
68404,FDRL/INTERNAL FUND TRANSFE
68405,RTGS/BARBH17331784913/MAK
68406,NEFT/BDBLH17331003648/PAW
68407,RTGS/HDFCH17331886726/PAY
68408,RTGS/HDFCH17331885138/PAY
68409,NEFT/N331170417202977/TEC
68410,FDRL/REAL TIME GROSS SETTL
68411,FDRL/REAL TIME GROSS SETTL
68412,FDRL/REAL TIME GROSS SETTL
68413,CHQ DEP/265539/OWDEL1/KKB
68414,732817489988-IN
68415,TRF TO  Indiaforensic SERVICES I
68416,CASHDEP/VIKASMARG/TP
68417,RTGS/BARBH17331446244/MAK
68418,CASHDEP/FARIDABAD/TP
68419,NEFT/N331170417645781/PAY
68420,NEFT/KKBK173313230877/Acc
68421,FUND TRF FROM  Indiaforensic ONL
68422,FUND TRF FROM  Indiaforensic ONL
68423,NEFT/N331170417650723/PAY
68424,FDRL/INTERNAL FUND TRANSFE
68425,TRF FRM  Indiaforensic SERVICES
68426,TRF FRM  Indiaforensic SERVICES
68427,NEFT/P17112746465166/SUNI
68428,FDRL/INTERNAL FUND TRANSFE
68429,FDRL/INTERNAL FUND TRANSFE
68430,FDRL/INTERNAL FUND TRANSFE
68431,FDRL/INTERNAL FUND TRANSFE
68432,NEFT/FDRL656259977/Indiaforensic
68433,NEFT/FDRL656259988/Indiaforensic
68434,FDRL/INTERNAL FUND TRANSFE
68435,NEFT/FDRL656260357/Indiaforensic
68436,FDRL/INTERNAL FUND TRANSFE
68437,FDRL/INTERNAL FUND TRANSFE
68438,BEAT CSH PKP DEL GURG 550
68439,Indiaforensic SERVICES INDIA PVT
68440,IMPS-733211081924
68441,IMPS-733211100636
68442,TRF FRM  Indiaforensic SERVICES
68443,FDRL/REAL TIME GROSS SETTL
68444,FDRL/REAL TIME GROSS SETTL
68445,FDRL/REAL TIME GROSS SETTL
68446,RTGS/HDFCH17332011327/PAY
68447,RTGS/HDFCH17332014064/PAY
68448,FDRL/REAL TIME GROSS SETTL
68449,FDRL/REAL TIME GROSS SETTL
68450,NEFT/000036186263/ARVIND
68451,NEFT/20351167681DC/ARTHAS
68452,NEFT/20351164881DC/ARTHAS
68453,NEFT/IOBAN17332401557/VIG
68454,Indiaforensic SERVICES INDIA PVT
68455,NEFT/FDRL656260261/Indiaforensic
68456,RTGS/BARBH17332905218/MAK
68457,RTGS/IDFBH17332300680/ART
68458,RTGS/IDFBH17332300728/ART
68459,RTGS/IDFBH17332300729/ART
68460,NEFT/N332170418297957/PAY
68461,NEFT/KKBK173323441917/Acc
68462,NEFT/N332170418297977/PAY
68463,NEFT/FDRL656260375/Indiaforensic
68464,FDRL/INTERNAL FUND TRANSFE
68465,FDRL/INTERNAL FUND TRANSFE
68466,FDRL/INTERNAL FUND TRANSFE
68467,FDRL/INTERNAL FUND TRANSFE
68468,FDRL/INTERNAL FUND TRANSFE
68469,FDRL/INTERNAL FUND TRANSFE
68470,NEFT/FDRL656259972/Indiaforensic
68471,FDRL/INTERNAL FUND TRANSFE
68472,FDRL/INTERNAL FUND TRANSFE
68473,FDRL/INTERNAL FUND TRANSFE
68474,FDRL/INTERNAL FUND TRANSFE
68475,FDRL/INTERNAL FUND TRANSFE
68476,TRF FROM  Indiaforensic SERVICES
68477,TRF FROM  Indiaforensic SERVICES
68478,TRF FROM  Indiaforensic SERVICES
68479,BEAT CSH PKP DEL GURG 550
68480,Payments For : 9090000464
68481,Payments For : 9090000464
68482,NEFT/BDBLH17333002442/PAW
68483,FDRL/INTERNAL FUND TRANSFE
68484,RTGS/HDFCH17333101768/PAY
68485,RTGS/HDFCH17333099971/PAY
68486,FDRL/REAL TIME GROSS SETTL
68487,FDRL/REAL TIME GROSS SETTL
68488,FDRL/INTERNAL FUND TRANSFE
68489,NEFT/20352168871DC/ARTHAS
68490,CASHDEP/VIKASMARG/TP
68491,RTGS/IDFBH17333300665/ART
68492,RTGS/IDFBH17333300655/ART
68493,NEFT/KKBK173333617657/Acc
68494,Indiaforensic SERVICES INDIA PVT
68495,FDRL/NATIONAL ELECTRONIC F
68496,FDRL/NATIONAL ELECTRONIC F
68497,FDRL/NATIONAL ELECTRONIC F
68498,NEFT/N333170419083770/PAY
68499,NEFT/N333170419083727/PAY
68500,NEFT/FDRL656260330/Indiaforensic
68501,NEFT/FDRL656260010/Indiaforensic
68502,FDRL/INTERNAL FUND TRANSFE
68503,TELEPOWER COMMUNICATION C
68504,IMAR00701706680
68505,BEAT CSH PKP DEL GURG 550
68506,FDRL/REAL TIME GROSS SETTL
68507,FDRL/REAL TIME GROSS SETTL
68508,FDRL/NATIONAL ELECTRONIC F
68509,FDRL/NATIONAL ELECTRONIC F
68510,FDRL/NATIONAL ELECTRONIC F
68511,FDRL/NATIONAL ELECTRONIC F
68512,FDRL/NATIONAL ELECTRONIC F
68513,FDRL/NATIONAL ELECTRONIC F
68514,FDRL/NATIONAL ELECTRONIC F
68515,FDRL/NATIONAL ELECTRONIC F
68516,FDRL/NATIONAL ELECTRONIC F
68517,FDRL/NATIONAL ELECTRONIC F
68518,FDRL/NATIONAL ELECTRONIC F
68519,FDRL/NATIONAL ELECTRONIC F
68520,FDRL/NATIONAL ELECTRONIC F
68521,NEFT/IOBAN17334668425/K A
68522,FDRL/INTERNAL FUND TRANSFE
68523,FDRL/INTERNAL FUND TRANSFE
68524,FT ZL171130D6F45C18 PRAVE
68525,RTGS/HDFCH17334211154/PAY
68526,RTGS/HDFCH17334211133/PAY
68527,FDRL/REAL TIME GROSS SETTL
68528,FDRL/REAL TIME GROSS SETTL
68529,FDRL/REAL TIME GROSS SETTL
68530,NEFT/20353257031DC/ARTHAS
68531,NEFT/KKBK173343788124/Acc
68532,RTGS/ICICH17334834104/EKO
68533,Indiaforensic SERVICES INDIA PVT
68534,FDRL/NATIONAL ELECTRONIC F
68535,NEFT/N334170420249331/PAY
68536,NEFT/N334170420244183/PAY
68537,NEFT/N334170420381889/PAY
68538,FUND TRF FROM  Indiaforensic ONL
68539,FUND TRF FROM  Indiaforensic ONL
68540,FDRL/INTERNAL FUND TRANSFE
68541,TRF FROM  Indiaforensic SERVICES
68542,TRF FROM  Indiaforensic SERVICES
68543,FDRL/INTERNAL FUND TRANSFE
68544,FDRL/INTERNAL FUND TRANSFE
68545,FDRL/INTERNAL FUND TRANSFE
68546,FDRL/INTERNAL FUND TRANSFE
68547,YOURSELF FOR BULK NEFT  B
68548,BEAT CSH PKP DEL GURG 550
68549,FDRL/INTERNAL FUND TRANSFE
68550,1196428:Int.Coll:01-11-20
68551,NEFT/FDRL656259976/Indiaforensic
68552,NEFT/FDRL656260263/Indiaforensic
68553,NEFT/FDRL656259989/Indiaforensic
68554,FDRL/REAL TIME GROSS SETTL
68555,FDRL/REAL TIME GROSS SETTL
68556,FDRL/REAL TIME GROSS SETTL
68557,FDRL/REAL TIME GROSS SETTL
68558,FDRL/INTERNAL FUND TRANSFE
68559,RTGS/BARBH17335509839/MAK
68560,FDRL/REAL TIME GROSS SETTL
68561,FDRL/REAL TIME GROSS SETTL
68562,FDRL/REAL TIME GROSS SETTL
68563,FDRL/REAL TIME GROSS SETTL
68564,FDRL/NATIONAL ELECTRONIC F
68565,CASHDEP/INDORE/
68566,NEFT/N335170421412228/TEC
68567,NEFT/IOBAN17335667876/VIG
68568,NEFT CHARGES AND GST/0000
68569,NEFT/000026476894/BHARTI
68570,NEFT/BARBY17335581015/MAK
68571,TRF FRM  Indiaforensic SERVICES
68572,FUND TRF FROM  Indiaforensic ONL
68573,FUND TRF FROM  Indiaforensic ONL
68574,FUND TRF FROM  Indiaforensic ONL
68575,FUND TRF FROM  Indiaforensic ONL
68576,FUND TRF FROM  Indiaforensic ONL
68577,FDRL/INTERNAL FUND TRANSFE
68578,FDRL/INTERNAL FUND TRANSFE
68579,FDRL/INTERNAL FUND TRANSFE
68580,BEAT CSH PKP DEL GURG 550
68581,FDRL/INTERNAL FUND TRANSFE
68582,NEFT/KKBK173354006538/Acc
68583,NEFT/KKBK173354006534/Acc
68584,FDRL/NATIONAL ELECTRONIC F
68585,FDRL/NATIONAL ELECTRONIC F
68586,FDRL/REAL TIME GROSS SETTL
68587,FDRL/NATIONAL ELECTRONIC F
68588,FDRL/NATIONAL ELECTRONIC F
68589,FDRL/NATIONAL ELECTRONIC F
68590,FDRL/NATIONAL ELECTRONIC F
68591,FDRL/NATIONAL ELECTRONIC F
68592,FDRL/REAL TIME GROSS SETTL
68593,FDRL/REAL TIME GROSS SETTL
68594,FDRL/REAL TIME GROSS SETTL
68595,NEFT/KKBK173364064498/Acc
68596,NEFT/KKBK173364064713/Acc
68597,RTGS/HDFCH17336387845/PAY
68598,RTGS/HDFCH17336385047/PAY
68599,FDRL/REAL TIME GROSS SETTL
68600,FDRL/REAL TIME GROSS SETTL
68601,FDRL/REAL TIME GROSS SETTL
68602,FDRL/REAL TIME GROSS SETTL
68603,IB:TPFT0050152801 4090004
68604,FDRL/REAL TIME GROSS SETTL
68605,FDRL/INTERNAL FUND TRANSFE
68606,FDRL/INTERNAL FUND TRANSFE
68607,CASHDEP/FARIDABAD/YP
68608,FUND TRF FROM  Indiaforensic SER
68609,FUND TRF FROM  Indiaforensic SER
68610,FDRL/INTERNAL FUND TRANSFE
68611,FDRL/INTERNAL FUND TRANSFE
68612,FDRL/INTERNAL FUND TRANSFE
68613,NEFT/N336170422549583/PAY
68614,NEFT/N336170422553746/PAY
68615,FDRL/INTERNAL FUND TRANSFE
68616,FDRL/INTERNAL FUND TRANSFE
68617,FDRL/INTERNAL FUND TRANSFE
68618,FDRL/INTERNAL FUND TRANSFE
68619,NEFT/FDRL656259973/Indiaforensic
68620,NEFT/FDRL656260352/Indiaforensic
68621,FDRL/INTERNAL FUND TRANSFE
68622,RTGS/BARBH17338595531/MAK
68623,Indiaforensic SERVICES INDIA PVT
68624,TRF FRM  Indiaforensic SERVICES
68625,RTGS/HDFCH17338434289/PAY
68626,RTGS/HDFCH17338434291/PAY
68627,FDRL/REAL TIME GROSS SETTL
68628,FDRL/REAL TIME GROSS SETTL
68629,FDRL/REAL TIME GROSS SETTL
68630,FDRL/REAL TIME GROSS SETTL
68631,FDRL/REAL TIME GROSS SETTL
68632,FDRL/REAL TIME GROSS SETTL
68633,FDRL/REAL TIME GROSS SETTL
68634,FDRL/REAL TIME GROSS SETTL
68635,NEFT/20356621051DC/ARTHAS
68636,NEFT/IDFBH17338832620/FUN
68637,NEFT/IDFBH17338832619/FUN
68638,NEFT/IDFBH17338831620/FUN
68639,NEFT/U000000315471330/BAN
68640,NEFT/BDBLH17338011739/PAW
68641,"Indiaforensic USA, INC./USD/2998"
68642,IRTT00701730616
68643,"NETHOPE, INC/USD/20000/64"
68644,IRTT00701730615
68645,IB:TPFT0050319301 4090004
68646,NEFT/KKBK173384198833/Acc
68647,Indiaforensic SERVICES INDIA PVT
68648,NEFT/IDFBH17338834557/FUN
68649,NEFT/IDFBH17338834582/FUN
68650,NEFT/N338170423553516/PAY
68651,NEFT/N338170423549548/PAY
68652,FDRL/INTERNAL FUND TRANSFE
68653,FDRL/INTERNAL FUND TRANSFE
68654,FDRL/INTERNAL FUND TRANSFE
68655,FDRL/INTERNAL FUND TRANSFE
68656,FDRL/INTERNAL FUND TRANSFE
68657,FDRL/INTERNAL FUND TRANSFE
68658,TRF FRM  Indiaforensic SERVICES
68659,TRF FRM  Indiaforensic SERVICES
68660,NEFT/FDRL656260321/Indiaforensic
68661,NEFT/FDRL656259990/Indiaforensic
68662,FDRL/INTERNAL FUND TRANSFE
68663,FDRL/INTERNAL FUND TRANSFE
68664,FDRL/INTERNAL FUND TRANSFE
68665,FDRL/INTERNAL FUND TRANSFE
68666,NEFT/FDRL656260324/Indiaforensic
68667,NEFT/FDRL656259975/Indiaforensic
68668,BEAT CSH PKP DEL GURG 550
68669,RTGS/BARBH17339628683/MAK
68670,RTGS/HDFCH17339544871/PAY
68671,RTGS/HDFCH17339534258/PAY
68672,FDRL/REAL TIME GROSS SETTL
68673,FDRL/REAL TIME GROSS SETTL
68674,FDRL/REAL TIME GROSS SETTL
68675,FDRL/REAL TIME GROSS SETTL
68676,FDRL/REAL TIME GROSS SETTL
68677,TRF FROM  Indiaforensic SERVICES
68678,FDRL/INTERNAL FUND TRANSFE
68679,FDRL/REAL TIME GROSS SETTL
68680,FDRL/REAL TIME GROSS SETTL
68681,RTGS/HDFCH17339597544/PAY
68682,RTGS/HDFCH17339597533/PAY
68683,NEFT/20357980431DC/ARTHAS
68684,NEFT/KKBK173394437405/Acc
68685,FDRL/REAL TIME GROSS SETTL
68686,FDRL/REAL TIME GROSS SETTL
68687,FDRL/REAL TIME GROSS SETTL
68688,RTGS/IDFBH17339300672/ART
68689,RTGS/IDFBH17339300678/ART
68690,RTGS/IDFBH17339300680/ART
68691,Indiaforensic SERVICES INDIA PVT
68692,FDRL/INTERNAL FUND TRANSFE
68693,FDRL/INTERNAL FUND TRANSFE
68694,FDRL/INTERNAL FUND TRANSFE
68695,TRF FRM  Indiaforensic SERVICES
68696,TRF FRM  Indiaforensic SERVICES
68697,FDRL/INTERNAL FUND TRANSFE
68698,FDRL/INTERNAL FUND TRANSFE
68699,FDRL/INTERNAL FUND TRANSFE
68700,NEFT/FDRL656259974/Indiaforensic
68701,NEFT/FDRL656259991/Indiaforensic
68702,NEFT/FDRL656260326/Indiaforensic
68703,TRF FROM  Indiaforensic SERVICES
68704,BEAT CSH PKP DEL GURG 550
68705,FIXED   MOBILE PTE LTD/US
68706,IRTT00701730922
68707,FDRL/REAL TIME GROSS SETTL
68708,FDRL/REAL TIME GROSS SETTL
68709,FDRL/INTERNAL FUND TRANSFE
68710,TRF TO  Indiaforensic SERVICES I
68711,RTGS/ICICH17340596150/EKO
68712,RTGS/HDFCH17340638983/PAY
68713,RTGS/HDFCH17340636860/PAY
68714,FDRL/REAL TIME GROSS SETTL
68715,FDRL/REAL TIME GROSS SETTL
68716,FDRL/REAL TIME GROSS SETTL
68717,IB:TPFT0050504241 4090004
68718,IMPS-734013205937
68719,CASHDEP/VIKASMARG/TP
68720,CASHDEP/INDORE/
68721,NEFT/KKBK173404621275/Acc
68722,Indiaforensic SERVICES INDIA PVT
68723,RTGS/IDFBH17340300725/ART
68724,RTGS/IDFBH17340300726/ART
68725,NEFT/N340170425738667/PAY
68726,NEFT/N340170425738705/PAY
